"","RunName","win60s","Event_ID","drowsy","nTime_0","nTime_1","nTime_2","nTime_3","nTime_4","nTime_5","nTime_6","nTime_7","nTime_8","nTime_9","nTime_10","nTime_11","nTime_12","nTime_13","nTime_14","nTime_15","nTime_16","nTime_17","nTime_18","nTime_19","nTime_20","nTime_21","nTime_22","nTime_23","nTime_24","nTime_25","nTime_26","nTime_27","nTime_28","nTime_29","nTime_30","nTime_31","nTime_32","nTime_33","nTime_34","nTime_35","nTime_36","nTime_37","nTime_38","nTime_39","nTime_40","nTime_41","nTime_42","nTime_43","nTime_44","nTime_45","nTime_46","nTime_47","nTime_48","nTime_49","nTime_50","nTime_51","nTime_52","nTime_53","nTime_54","nTime_55","nTime_56","nTime_57","nTime_58","nTime_59","nTime_60"
"2922","A_M1033MM05_2S3RNA",34,311,FALSE,-0.35156,-0.21972,-0.52734,-0.3955,-0.48348,-0.76895,-1.0986,-0.81307,-0.022015585,0.21972,-0.65907,-0.65917,-0.65917,-0.35156,-0.30761,-0.15372,-0.83495,-0.70312,-0.483305,-0.35156,-0.43945,-0.61523,-0.57128,-0.57128,-0.48337,-0.96679,-0.96679,-0.74706,0,-0.329585,-0.65917,-0.8789,-0.8789,-0.96679,-0.46151,-0.17578,-0.30761,-0.30761,-0.61523,-0.83495,-0.79101,-0.79101,-0.57128,-0.57128,-0.52734,-0.48339,-0.79101,-0.79101,-0.81298,-1.4941,-1.9556,-1.7578,-1.7578,-1.58185,-0.76899,-0.57128,-1.626,-1.7578,-0.3955,-1.2744,-1.5381
"2923","A_M1033MM05_2S3RNA",35,311,FALSE,-1.5381,-1.07665,-1.4502,-1.4062,-1.3623,-1.1426,-0.8789,-1.3183,-1.1865,-0.96709,-1.0547,-1.3623,-1.2744,-0.13183,-0.08789,-0.13183,-0.10999,-0.43945,-0.48339,-0.70312,-0.74706,-0.52734,-0.13183,-0.17578,-0.13183,-0.3955,-0.35156,-0.35156,-0.659,-0.81298,-0.92284,-1.0986,-0.30761,0.043945,0.13183,-0.57128,-0.21972,-0.72492,-1.2305,-1.4062,-2.1972,-2.0215,-0.08789,-1.3623,-1.38455,-0.83495,-1.0986,-0.879285,-0.944515,-1.1209,-1.0107,-0.90117,-1.0986,-1.1203,-1.1426,-1.2305,-0.92284,-0.92284,-0.83495,-0.8789,-0.8789
"2924","A_M1033MM05_2S3RNA",36,311,FALSE,-0.8789,-1.3623,-1.9992,-1.9336,-1.2305,-2.10915,-2.395,-1.0547,-1.0107,-1.4722,-1.7578,-1.9775,-1.4502,-1.49385,-1.7139,-1.44985,-1.5381,-1.582,-1.7578,-1.9336,-1.8457,-1.1426,-1.4941,-1.4062,-1.95555,-2.1533,-2.0654,-0.65917,-0.70312,0.3955,1.2305,-0.70312,-0.52747,-0.92284,-0.043945,-0.46112,-1.1865,-0.37383,-0.13183,-0.48339,-0.17578,-0.13183,-0.30761,-1.4062,-0.57128,0.043945,-0.08789,-0.52734,-0.43945,-0.43945,-0.3955,-0.988445,-1.0986,-1.0547,-0.10999,0.220155,0,-0.08789,-0.70312,-0.46112,-0.8789
"2925","A_M1033MM05_2S3RNA",37,311,FALSE,-0.8789,-0.70312,-0.70312,-0.48339,-0.329285,-0.35156,-0.878725,-0.79101,-0.153805,-0.680845,-1.1426,-0.35156,0.48339,-1.1865,-1.0107,-0.944815,-0.83495,-0.83495,-0.48339,-0.57128,-0.70312,-1.0107,-0.35156,-0.72509,-0.043945,-1.1865,-1.1426,-0.43958,-1.3183,-1.2305,-0.48339,-0.57128,-0.52764,-1.1426,-1.1865,-0.35156,-0.3955,-0.13183,-0.52734,-0.944905,-1.1865,-0.35156,-0.35156,-0.35156,-0.35156,0.329285,-0.17578,-0.659215,-0.2635,-0.571325,-0.79101,-0.17578,-0.17578,-0.08789,-0.52734,-0.48339,-0.52734,-0.52734,-0.46172,0.37409,-0.48374
"2926","A_M1033MM05_2S3RNA",38,311,FALSE,-0.70312,-1.56005,-1.1426,0.79101,-0.26324,-0.30761,-1.0107,-1.0107,-1.93345,-2.9883,-1.0547,-2.21925,-0.988745,-1.4057,-2.1533,-1.67035,-1.23005,-1.2305,-1.1865,-1.2305,-1.8457,-1.8896,-1.3183,-1.3183,-1.1865,-0.9446,-1.53765,-1.73615,-1.4941,-1.7578,-1.7578,-1.2305,-1.2305,-1.16435,-0.65917,-0.65917,-1.0547,-0.3955,-0.13183,-0.74706,-1.03285,-0.57128,-0.52734,-1.626,-1.03285,-1.1426,-0.46142,-0.8789,-0.96679,-1.29635,-1.75765,-0.505365,-0.81298,-0.13183,-0.65917,-1.0986,-1.0986,-0.79071,-0.74706,-0.74706,-0.74706
"2927","A_M1033MM05_2S3RNA",39,311,FALSE,-0.61489,-1.5158,-1.4062,-1.4062,-0.92284,-0.57128,-0.48339,-0.87847,-0.878945,-0.65917,-1.0547,-1.5381,-1.5381,0.10986,0.043945,-0.96679,-1.3623,-0.856925,-0.593685,-0.175735,-0.65917,-1.2744,-1.2305,-0.79101,-0.35156,-0.52734,-0.96679,-0.8789,-0.8789,-0.57128,-0.65917,-0.65917,-0.70312,-1.2744,-1.25245,-1.0547,-0.615315,-0.35156,0.043945,0,-0.81298,-2.3291,-0.856925,-0.90087,-1.3183,-0.79101,-0.57128,-0.26367,-0.13183,-0.57128,-0.57128,-0.61523,-0.571155,0.6372,-0.79071,-0.35156,-0.35156,-0.61523,-0.65917,-0.61523,-0.21972
"2928","A_M1033MM05_2S3RNA",40,311,FALSE,-0.21972,0.17608,-0.35156,-0.944815,-0.65917,-0.35156,-0.26367,-0.13183,-0.65917,-0.70312,-0.65917,-0.26367,-0.17578,-0.74706,-0.65917,-0.92284,-1.3623,-1.1426,-1.2744,-0.3955,0,-0.17578,-0.856365,-1.7578,-1.4283,-0.241695,-0.10986,-1.0547,-1.0547,-0.48339,-0.96679,-0.61523,-1.0986,-0.790965,-0.54931,-1.5821,-0.43945,-0.52734,-1.3623,-1.5381,-1.4502,-0.96679,-1.8672,-1.6699,-0.90087,-1.2305,-1.2744,-1.4062,-1.626,-1.8457,-1.1426,-1.4502,-1.4502,-1.0547,-0.351775,-1.1865,-1.0547,-1.4502,-1.7139,-1.626,-1.626
"2929","A_M1033MM05_3S1RNA",1,102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4062,-0.461425,-0.3955,-3.186,-2.8564,-1.38425,-0.681135,-0.54931,-0.8789,0.79101,-1.66995,-1.032695,-1.582,-0.043945,-1.29635,-1.14255,-0.61523,0.659175,1.0327,3.7793,5.4492,5.8007,5.64695,5.8007,4.1308,6.2402,7.0751,6.4819,5.22945,6.2841,5.25145,4.76805,4.17475,5.53705,6.6357
"2930","A_M1033MM05_3S1RNA",2,102,FALSE,6.9433,7.64645,5.4931,6.5698,2.5708,2.5928,4.3725,8.9208,10.041,8.2177,5.0976,4.37255,5.7128,6.6796,4.8339,4.83395,4.9218,5.0097,3.977,7.14105,6.10835,6.2182,4.89985,5.95455,8.2177,8.7011,4.4165,3.2519,4.41645,5.603,6.6357,7.22895,6.5917,6.2402,5.7568,7.163,7.14105,5.97655,5.7568,5.0537,5.1855,5.8886,4.61425,7.93205,9.31635,4.5263,1.0547,0.8789,2.26315,1.4062,-0.6372,-1.0107,-1.4062,-1.0107,-0.08789,-2.13135,-0.74706,-1.16455,-1.3843,-1.73585,-1.0986
"2931","A_M1033MM05_3S1RNA",3,103,FALSE,NA,-0.8789,-0.153805,-0.17578,0.24169,-0.834945,-0.681155,-0.35156,-0.96679,-1.7139,-1.0327,-0.96679,0.131835,-0.57128,-0.43945,-1.1426,0.0659015,-0.43945,-0.461435,-1.0107,-1.0107,0.0219725,-1.2305,-0.615245,0.417475,0.72508,-2.6822e-06,-1.1865,-1.7139,-1.2085,-1.16455,-1.4282,-0.96679,-0.30761,-0.65917,-0.48339,-0.26367,-1.14255,0.74706,-0.35156,-0.0219725,0.74705,0,0.08789,-0.87892,-0.08789,-1.0547,-0.37353,-0.21972,-0.30761,-0.43945,-0.35156,-0.3955,-0.30761,-0.13183,-1.07665,-1.29635,-0.30763,-1.0986,-0.70312,-0.13183
"2932","A_M1033MM05_3S1RNA",4,104,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85691,-1.4941,-1.2744,-1.3183,-1.7578,-1.8457,-0.92284,-1.0327,-0.856925,-0.1538,-1.4502,-1.7139,-1.2524,0.52734,0.21972,2.3071,0.96679
"2933","A_M1033MM05_3S1RNA",5,104,FALSE,1.0107,0.74706,0.549315,-1.4282,-3.8452,-4.0869,-4.4824,-4.5263,-4.79,-4.3286,-3.6035,-2.9443,-2.9443,-2.9443,-1.8896,-1.2744,-0.61523,-0.0878775,15.974,0.46142,-3.164,-3.07615,-3.3178,-0.61523,-0.79099,-0.92284,-0.83495,-2.19725,-0.70312,-0.52732,0.439475,-0.35152,-1.42825,-1.2744,-4.5703,-9.6679,-18.786,-23.137,-21.863,-22.61,-23.203,-19.5775,-17.49,-17.336,-8.83295,-3.91115,-2.98825,-1.5381,-0.83495,-1.01072,-1.64795,-2.3071,-0.68118,1.0327,1.0986,-1.47215,0.197775,3.3618,6.96535,4.76805,5.9765
"2934","A_M1033MM05_3S1RNA",6,105,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30766,-0.61523,-0.3955,0.65917,1.7578,1.0327,-3.21865e-05,-0.83495,-0.021951,-0.087863,0.17578,0.65917,-0.1538395,-1.9336,-1.1865,-0.90089,0.52734,0.96679,0.70312,2.5928,3.7353
"2935","A_M1033MM05_3S1RNA",7,106,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.2627,-1.4282,0.61523,-0.329595,-12.195,-23.247,-22.412,-22.5,-23.291,-20.698,-22.5,-10.327,-4.41645,-4.724,-5.0976,-2.6806,-1.0986,-0.39549,0.41742,0.92284,1.0986,2.5708,5.0976,7.954,6.5698,1.582,3.64745,2.9663,5.8447,5.71285,6.65765,5.3173,5.2514,5.5371
"2936","A_M1033MM05_3S1RNA",8,106,FALSE,5.3613,5.581,3.6473,4.68015,4.74605,4.7461,4.79,6.416,7.16305,5.9765,2.6367,1.8896,1.56005,-0.153855,-0.395445,0.87889,-1.5381,-1.3623,0.0878575,-0.59327,0.615225,-1.25245,0.08789,-0.1098605,-0.32956,-0.856895,-0.13183,-1.3403,-0.79101,0.043945,0.417475,-0.021967,-0.79101,-1.2305,0.90085,0.043945,-0.72509,-0.439485,-0.92284,-0.3955,-0.3955,-0.659165,0.70312,-1.23045,-1.9775,-3.29585,-6.78955,-8.2177,-9.0966,-6.2622,-8.3495,-7.53655,-7.0751,-7.69035,-8.6132,-9.536,-6.5039,-9.20645,-9.20655,-6.6137,-8.1738
"2937","A_M1033MM05_3S1RNA",9,201,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1426,-0.96679
"2938","A_M1033MM05_3S1RNA",10,203,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5263,-4.4824,1.31835,2.04345,0.571235,-1.80175,-1.604,-1.6699,-1.9336
"2939","A_M1033MM05_3S1RNA",11,203,FALSE,-2.0215,0.90086,0.48339,0.922995,-4.0429,-2.8784,-2.0215,3.0762,1.93365,-2.8125,-3.6914,-4.7461,3.77935,0.900955,-1.66995,-2.92235,-2.373,-1.582,2.395,0.6372,-2.04345,-2.1094,-2.74655,-1.71385,-1.62595,4.35065,1.9775,-4.8779,-5.0757,-2.5048,0.61525,1.4502,-1.8457,-3.0102,-0.197985,-0.021994,-0.61522,-1.3843,-0.659175,-1.2964,-1.1865,-1.0108,1.88965,0.944805,-2.1533,-2.7246,-1.56,-2.2412,0.13183,0.35156,-0.61523,-1.4062,-1.69195,-1.0986,0.35154,-0.35156,-0.57128,-0.96679,-0.57126,-0.329585,-0.74706
"2940","A_M1033MM05_3S1RNA",12,203,FALSE,-0.87903,-0.527445,-0.61523,-0.52734,-0.703165,-0.08789,-0.65917,-0.65917,-0.70312,-0.3296,-0.725095,-8.58315e-05,-1.2744,-1.1865,-0.92284,-0.285645,-0.659235,-0.48339,-0.26367,-0.3955,-0.35156,-0.3955,-0.70312,-0.8789,-0.8789,-1.0107,-0.90086,-0.74706,-0.50538,-0.61523,-0.153795,-0.43946,-0.54931,-0.96679,-0.637125,-1.3183,-1.3183,-1.2744,0.35159,-0.79101,0.26367,-0.61525,-0.329595,-0.79101,0.3955,-0.35156,0.0439235,-0.50538,-0.21966,-0.681145,-0.65917,-0.52734,-0.505345,0.13183,-0.21972,-0.17578,0.30761,0.043945,-0.83495,-0.703175,-0.96679
"2941","A_M1033MM05_3S1RNA",13,203,FALSE,-1.0986,-0.13183,0.48339,1.1426,-0.483495,-1.3623,-0.769035,-1.1645,-0.922855,-1.4502,-1.4941,-2.1533,-2.1533,-1.7578,-1.9775,-1.8457,-1.7139,-1.3183,-1.4502,-0.52734,-1.1865,-1.29635,-1.8457,-1.5381,-1.8017,-1.8457,-1.20845,-1.4062,-1.0986,-0.57128,-3.53755,-2.06535,-1.8676,-1.626,-0.57128,-0.24172,-0.10986,-1.9775,-1.60395,-1.2305,-1.6699,-1.69195,-0.74706,-0.30761,-1.0107,-1.7578,-1.5381,-1.3183,-1.42825,-0.856925,-1.582,-0.19774,-1.25245,-1.5381,-1.31845,-1.0107,-0.900915,-0.944815,-0.30761,-0.61523,0.48339
"2942","A_M1033MM05_3S1RNA",14,204,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21972,-0.70313,-0.26367,0.0659175,-0.65917,-0.944815,-0.790995,-0.61523,-0.3955,-0.153805,-0.43945,-0.57126,-0.61523,-0.17578,-0.30761,-0.28564,-1.8457,-2.2412,-2.26315,-1.07665,1.14255,-1.25235,-0.8789,-0.94486,0.351495,-0.307645,-1.6699,-1.23045,-1.1646,-1.5381,-1.0107,-0.52734
"2943","A_M1033MM05_3S1RNA",15,205,FALSE,NA,NA,NA,NA,NA,-2.7246,-2.06545,-1.4941,-1.1426,-1.2744,-1.03265,-1.7578,-3.076,-3.42765,-2.5928,-3.1201,-3.0761,-3.99885,-3.4717,-3.38385,-2.7685,-4.1088,-4.043,-2.59275,-2.6586,-3.2959,-3.0322,-3.3398,-5.1196,-2.83445,-2.8784,-2.5268,-2.90035,-3.4717,-3.1201,-3.6474,-3.6474,-2.8125,-1.27435,-2.4829,-2.6806,-3.4717,-3.2519,-3.22995,-2.395,-2.5928,-1.77985,-3.4277,-4.0869,-3.6474,-3.1201,-2.5928,-2.50485,-2.43895,-3.33985,-3.5156,-3.5156,-3.2959,-1.60395,-2.57075,-2.6367
"2944","A_M1033MM05_3S1RNA",16,205,FALSE,-2.8125,-3.40585,-3.5156,-3.29585,-3.7793,-2.3291,-2.6806,-3.208,-3.49355,-2.7905,-2.7905,-3.2738,-3.7793,-2.7247,-3.0761,-3.1202,-2.7905,-3.31785,-3.6914,-3.1201,-2.9004,-2.61475,-3.4717,-2.7246,-2.70265,-3.64735,-2.4609,-2.65865,-2.4609,-1.84565,-0.35156,-0.13183,-0.83488,-1.29645,-1.47215,-1.05465,-0.35156,-0.43945,0.21969,-1.1865,-1.1865,-4.3945,-3.5815,-2.04345,-4.3506,-5.5151,-5.11965,-5.07565,-5.00985,-4.50435,-5.3832,-4.9658,-5.3173,-4.6582,-6.04245,-3.977,-4.7021,-4.57025,-4.1308,-5.0097,-5.7568
"2945","A_M1033MM05_3S1RNA",17,205,FALSE,-5.5371,-4.8339,-4.5263,-4.61415,-4.6582,-5.00975,-4.7461,-4.2627,-4.6582,-5.03175,-5.6689,-4.89985,-4.2187,-4.1308,-4.32855,-4.1308,-2.2192,-1.2305,-1.4502,-1.1865,-1.2305,-1.582,-1.5381,-0.13183,-0.703055,-1.5381,-1.2744,-0.966845,-0.54927,1.9116,1.14255,1.8457,2.1972,2.1972,2.0654,1.6699,2.1094,2.2192,2.15335,2.5928,1.7139,1.6919,2.5488,2.2412,2.4609,3.0761,2.417,2.5049,2.5488,2.5488,2.5928,2.9004,2.65865,2.5049,2.8564,3.0322,2.5268,2.2851,1.9336,2.5928,2.5928
"2946","A_M1033MM05_3S1RNA",18,206,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30761,-0.043945,1.0986,0.900805,1.2305,1.05455,0.92284,0.17578,-0.28564,1.516,4.26255,2.94435,0.19775,0.24146,-0.153805,-0.30761,-0.043945,-1.60415,-4.3725,-3.6914,-4.85575,-5.3393,-4.2627,-6.08645,-6.1084,-4.9218,-2.8126,-2.5048,-0.92284,-0.8789,-0.30761,-0.703015,-0.74706,-0.90055,0.17578,0.13183,2.3291,3.36185,10.986,8.59075
"2947","A_M1033MM05_3S1RNA",19,303,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1426,-0.92284,-0.96679,-0.65917,-0.43945,-0.83495,-0.285665,-0.74706,0.065789,-0.571245,-1.36255,-0.527275,-0.81285,-0.57128,-1.23045,-1.0547,-2.1533,-2.373
"2948","A_M1033MM05_3S1RNA",20,304,FALSE,NA,NA,-8.1736,-4.68015,-5.84485,-5.9765,-6.1962,-6.0205,-5.73495,-6.3281,-6.7236,-6.1084,-6.7236,-7.6904,-7.4706,-7.31685,-4.8339,-7.2509,-7.207,-6.0644,-6.3281,-6.8994,-6.56975,-3.9112,-1.2525,-3.5816,-1.2745,2.5051,8.9865,18.9405,25.488,24.4775,24.236,25.005,23.511,23.884,23.95,24.038,24.389,25.049,24.961,25.049,24.917,22.5,20.456,5.0333,2.96645,-1.6477,-0.70312,-0.527425,0.63733,-1.626,-1.6699,0.681105,-0.52734,-1.582,-1.64805,-0.285895,-1.80185,-1.8457,-1.7139
"2949","A_M1033MM05_3S1RNA",21,304,FALSE,0,-0.35156,0.35156,-0.70312,0.769035,-0.52734,-1.01075,0.13183,0,-1.1865,-0.96679,-0.52734,-1.20855,-1.5381,-6.7894,-11.909,-13.052,-9.88765,-11.184,-12.634,-8.5256,-3.07635,-1.6919,-2.1972,-0.98873,-1.0986,0.61523,-2.63635,-3.9769,-8.19575,-6.5478,-7.3389,-8.12975,-10.107,-9.44825,-9.6679,-9.1844,-7.05315,-6.65765,-2.52695,0.76919,6.56995,8.1737,15.952,16.414,18.215,19.0935,21.1815,13.9965,3.60365,1.2085,-1.4501,0.351515,-0.900805,-0.65917,-0.527595,-2.0214,-3.0761,-4.41635,-5.4493,-5.09775
"2950","A_M1033MM05_3S1RNA",22,304,FALSE,-5.29535,-2.52675,-2.9883,-3.51565,-4.4824,-4.2187,-4.17485,-3.7793,-4.2186,-3.208,-4.6582,-4.7021,-4.28465,-4.6582,-2.9004,-3.75755,-3.7793,-4.50445,-3.60335,-4.1748,-3.186,-4.92175,-5.5152,-4.19675,-3.58145,-3.0542,-4.9439,-3.9549,-3.999,-4.3066,-3.4717,-3.8672,-4.0429,-4.0869,-4.6141,-4.2187,-4.175,-4.3945,-4.83395,-4.3945,-4.1748,-2.2851,-3.6474,-3.9111,-4.8999,-6.8554,-5.5152,-3.03215,-3.4717,-4.13095,-4.1308,-4.57045,-4.4824,-3.9111,-4.76815,-5.1854,-5.5151,-4.768,-4.28465,-4.5263,-4.68015
"2951","A_M1033MM05_3S1RNA",23,305,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9775,-1.0547,-1.01073,-0.83508,0.746785,1.0986,3.01025,2.37305,1.8677,-0.15385,-1.23045,-1.604,-0.813175,-0.0439665,0.39542,-0.39542,-1.3626,1.1426,0.417475,0.812855,1.40625,0.527255,1.01089,-0.48344,-0.395615
"2952","A_M1033MM05_3S1RNA",24,306,FALSE,NA,NA,NA,NA,NA,1.0988,0.32967,1.4502,0.131535,-0.1978825,0.834865,1.4502,0.65917,1.2744,-0.637225,0.4835,0.19777,0.3955,0.48339,-0.241485,-1.7578,-1.7798,-0.417605,-0.13183,1.0107,-0.46142,-1.582,-0.263585,-0.747065,-0.70312,-0.417345,-0.175675,0.219725,-1.0765,0.043945,-2.2852,-4.2627,-3.3838,-4.21875,-4.8339,-5.40515,-3.2962,-4.46045,-4.1968,-4.5259,-4.43835,-4.8339,-4.50425,-6.0206,-4.57045,-3.33985,-3.73525,-7.0753,-4.4165,-4.28465,-4.4604,-4.9221,-5.99805,-5.8227,-5.49365,-5.7568
"2953","A_M1033MM05_3S1RNA",25,306,FALSE,-5.53715,-3.4936,-4.50435,-4.8779,-5.7128,-6.7016,-3.8672,-2.8125,-4.3724,-5.4273,-6.8554,-4.8123,-4.02095,-4.78985,-6.1964,-6.10845,-5.1633,-4.7461,-4.83395,-5.95455,-5.00985,-5.1855,-4.9653,-4.6801,-6.37195,-4.7243,-3.2959,-5.5371,-5.8449,-4.9,-4.7241,-3.5156,-3.3179,-3.47165,-1.2086,-0.681065,0.021972625,-0.043945,-1.1865,-1.77995,-0.0658745,-0.351495,-1.01065,-1.3183,0.26367,0.527255,-0.41739,-0.76904,-0.79101,-0.08789,-0.857055,-0.83495,-0.747105,-0.28573,-0.3955,-0.021972585,0.13183,-0.83504,-0.74702,-1.2744,-1.40635
"2954","A_M1033MM05_3S1RNA",26,308,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.831,-28.828,-35.2435,-22.5005,-16.018,-16.4355,-22.7195,-26.8285,-10.635,-1.4062,6.63565,1.9113,2.8565,3.8015,4.17455,5.86675,5.1858,2.9004,5.735,4.37255,5.4931,5.47125,4.5703,4.5264,5.8227,5.1416,5.1197,4.6363,4.30665,5.0099,5.5371,5.7567,5.29535,3.18575,4.0432,3.33995,-0.263755,-2.92235,-1.2304,-0.39568,-1.53795,-1.80175,-1.8017,-1.53825,-2.50475,-1.40615,-1.4502
"2955","A_M1033MM05_3S1RNA",27,309,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75745,4.5262,6.372,6.26225,1.3186,-1.5378,-2.0214,-1.4722,-1.1865,-1.3623,-1.4502
"2956","A_M1033MM05_3S1RNA",28,311,FALSE,NA,-1.4062,-1.71405,-2.2411,-3.1201,-2.32905,-1.73595,-0.13183,-0.373615,0.54927,-0.4396,-0.8348,-0.65917,-0.197905,-1.16455,-0.153805,-0.61523,-0.48333,-1.0107,-0.483395,-1.0547,-0.52734,0.30761,-0.13183,0.043945,-1.5381,-1.0986,-0.48348,-0.21985,-0.08789,-0.615145,-0.65917,-1.1865,-1.626,-1.3183,-1.4941,-1.5381,-0.43945,-1.4722,-0.96679,-1.0986,-1.582,-1.7139,-1.1865,-1.1646,-0.6811,-1.0986,-1.4062,-1.0107,-0.83495,-1.6699,-1.7578,-0.9449,-0.79099,-0.92284,-0.8789,-1.7139,-2.1533,-1.56005,-0.988825,-0.59339
"2957","A_M1033MM05_3S1RNA",29,311,FALSE,0.08789,0.08789,-1.3623,-1.4502,-1.4502,-0.96679,-0.83495,-0.96679,-0.96679,-1.8896,-1.0547,-1.2085,-0.90087,-0.61523,-1.40615,-0.8789,-1.23055,-1.0547,-0.944815,-1.45015,-1.2305,-1.582,-0.15398,0.0438165,-0.57128,-1.0767,-1.14265,-0.43945,-1.1426,-0.54925,-0.28564,-1.23045,-0.92284,-1.2305,-0.30761,-0.57128,-0.43945,-1.7139,-0.65917,-0.46142,-0.30761,-0.43945,-1.58215,-0.61523,-0.8789,-0.8789,-0.70312,0.439365,0.30761,-0.043945,-0.79101,-0.043945,-0.21972,-0.131878,-0.70312,0.043945,0,0,0.043945,-1.0107,-0.988745
"2958","A_M1033MM05_3S1RNA",30,311,FALSE,0.087847,-0.549375,0.28564,0.17591,-0.30761,-0.59321,-0.90079,-0.35169,0.26367,0.43945,-0.17578,-0.329585,-0.61523,-2.10925,-1.8017,-1.626,-1.0547,-0.96679,-0.74706,-0.2638,-0.26367,-1.6699,-1.0328,-1.8017,-1.1426,-0.8789,-1.29635,-0.43945,-1.0107,-1.0547,-1.4502,-1.494,-0.70325,-0.593125,-1.0547,-0.74706,-1.3623,-1.4502,-0.703205,0.59321,-0.76908,-1.2305,-1.55995,-0.8789,-0.92284,-1.07665,-0.65917,-0.3955,-0.57128,-1.0986,-0.988745,-1.07665,-1.604,-0.21972,0.13183,-1.7139,-1.0107,-0.8789,-0.35156,-0.21972,-0.26367
"2959","A_M1033MM05_3S1RNA",31,311,FALSE,-1.1644,-1.4941,-0.30761,-0.26367,0.35156,-0.74706,-0.70312,0.81313,-0.17578,-0.17578,-0.21985,0.10986,-0.922865,-0.21977,-0.46142,-0.3955,-0.17578,0.37338,0.043902,-1.2962,-0.3955,-0.61523,0.35156,0.21972,-0.24174,-0.417605,-0.43945,-0.790965,-1.2084,-2.4609,-1.20835,-1.7139,-1.34035,-1.2305,-1.2744,-1.2305,-1.3183,-1.3183,-1.64795,-1.8457,-1.7139,-1.56005,-0.92284,-0.92284,-1.2964,-1.7578,-1.9775,-1.3183,-1.8896,-1.7579,-1.3183,-1.2744,-0.92284,-0.48339,-0.43945,-0.48339,-0.57128,-1.01085,-2.1094,-1.2305,-1.2744
"2960","A_M1033MM05_3S1RNA",32,311,FALSE,-0.54929,-0.461505,-0.30761,-0.48339,-0.48339,-0.966815,-1.3183,-0.85684,-0.747215,-0.83495,-0.61523,-1.1426,-0.79101,-0.96679,-1.1426,-0.70312,-0.043945,-0.043945,-0.74702,-0.70297,-0.329585,0.19767,-0.043945,-0.08789,-0.68119,-0.83495,-0.74706,-0.70312,-0.61523,0.30753,0.08789,-0.52736,-0.08789,-0.659175,-0.57128,-0.13183,-0.13183,0.21972,0.21972,0.044030745,-1.25245,-1.7139,0.28564,0.37353,-0.659215,-1.12055,-0.966895,-0.83495,0.241545,-0.0658315,-0.57128,-0.70312,-0.70312,-0.74706,-0.61523,-0.26367,-0.52734,-0.26367,-0.35156,-0.92284,-0.46142
