"","RunName","win60s","c"
"606","A_M1006YM03_1S3RNA",11,202
"607","A_M1006YM03_1S3RNA",12,203
"608","A_M1006YM03_1S3RNA",13,203
"609","A_M1006YM03_1S3RNA",14,203
"610","A_M1006YM03_1S3RNA",15,204
"611","A_M1006YM03_1S3RNA",16,205
"612","A_M1006YM03_1S3RNA",17,205
"613","A_M1006YM03_1S3RNA",18,205
"614","A_M1006YM03_1S3RNA",19,206
"615","A_M1006YM03_1S3RNA",20,303
"616","A_M1006YM03_1S3RNA",21,304
"617","A_M1006YM03_1S3RNA",22,304
"618","A_M1006YM03_1S3RNA",23,304
"619","A_M1006YM03_1S3RNA",24,306
"620","A_M1006YM03_1S3RNA",25,306
"621","A_M1006YM03_1S3RNA",26,307
"622","A_M1006YM03_1S3RNA",27,311
"623","A_M1006YM03_1S3RNA",28,311
"624","A_M1006YM03_1S3RNA",29,311
"625","A_M1006YM03_1S3RNA",30,311
"626","A_M1006YM03_1S3RNA",31,311
"627","A_M1006YM03_1S3RNA",32,311
"628","A_M1006YM03_1S3RNA",33,311
"629","A_M1006YM03_1S3RNA",34,311
"630","A_M1006YM03_1S3RNA",35,311
"631","A_M1006YM03_1S3RNA",36,311
"632","A_M1006YM03_1S3RNA",37,311
"633","A_M1006YM03_2S2RNA",1,111
"634","A_M1006YM03_2S2RNA",2,111
"635","A_M1006YM03_2S2RNA",3,111
"636","A_M1006YM03_2S2RNA",4,102
"637","A_M1006YM03_2S2RNA",5,102
"638","A_M1006YM03_2S2RNA",6,105
"639","A_M1006YM03_2S2RNA",7,106
"640","A_M1006YM03_2S2RNA",8,106
"641","A_M1006YM03_2S2RNA",9,106
"642","A_M1006YM03_2S2RNA",10,203
"643","A_M1006YM03_2S2RNA",11,203
"644","A_M1006YM03_2S2RNA",12,203
"645","A_M1006YM03_2S2RNA",13,203
"646","A_M1006YM03_2S2RNA",14,204
"647","A_M1006YM03_2S2RNA",15,205
"648","A_M1006YM03_2S2RNA",16,205
"649","A_M1006YM03_2S2RNA",17,205
"650","A_M1006YM03_2S2RNA",18,301
"651","A_M1006YM03_2S2RNA",19,304
"652","A_M1006YM03_2S2RNA",20,304
"653","A_M1006YM03_2S2RNA",21,304
"654","A_M1006YM03_2S2RNA",22,305
"655","A_M1006YM03_2S2RNA",23,306
"656","A_M1006YM03_2S2RNA",24,306
"657","A_M1006YM03_2S2RNA",25,308
"658","A_M1006YM03_2S2RNA",26,308
"659","A_M1006YM03_2S2RNA",27,311
"660","A_M1006YM03_2S2RNA",28,311
"661","A_M1006YM03_2S2RNA",29,311
"662","A_M1006YM03_2S2RNA",30,311
"663","A_M1006YM03_2S2RNA",31,311
"664","A_M1006YM03_2S2RNA",32,311
"665","A_M1006YM03_2S2RNA",33,311
"666","A_M1006YM03_2S2RNA",34,311
"667","A_M1006YM03_2S2RNA",35,311
"668","A_M1006YM03_2S2RNA",36,311
"669","A_M1006YM03_2S2RNA",37,311
"670","A_M1006YM03_3S1RNA",1,102
"671","A_M1006YM03_3S1RNA",2,102
"672","A_M1006YM03_3S1RNA",3,103
"673","A_M1006YM03_3S1RNA",4,104
"674","A_M1006YM03_3S1RNA",5,105
"675","A_M1006YM03_3S1RNA",6,106
"676","A_M1006YM03_3S1RNA",7,106
"677","A_M1006YM03_3S1RNA",8,202
"678","A_M1006YM03_3S1RNA",9,203
"679","A_M1006YM03_3S1RNA",10,203
"680","A_M1006YM03_3S1RNA",11,203
"681","A_M1006YM03_3S1RNA",12,203
"682","A_M1006YM03_3S1RNA",13,205
"683","A_M1006YM03_3S1RNA",14,205
"684","A_M1006YM03_3S1RNA",15,205
"685","A_M1006YM03_3S1RNA",16,206
"686","A_M1006YM03_3S1RNA",17,301
"687","A_M1006YM03_3S1RNA",18,304
"688","A_M1006YM03_3S1RNA",19,304
"689","A_M1006YM03_3S1RNA",20,304
"690","A_M1006YM03_3S1RNA",21,305
"691","A_M1006YM03_3S1RNA",22,306
"692","A_M1006YM03_3S1RNA",23,306
"693","A_M1006YM03_3S1RNA",24,308
"694","A_M1006YM03_3S1RNA",25,308
"695","A_M1006YM03_3S1RNA",26,311
"696","A_M1006YM03_3S1RNA",27,311
"697","A_M1006YM03_3S1RNA",28,311
"698","A_M1006YM03_3S1RNA",29,311
"699","A_M1006YM03_3S1RNA",30,311
"700","A_M1006YM03_3S1RNA",31,311
"701","A_M1006YM03_3S1RNA",32,311
"702","A_M1006YM03_3S1RNA",33,311
"703","A_M1006YM03_3S1RNA",34,311
"704","A_M1006YM03_3S1RNA",35,311
"705","A_M1006YM03_3S1RNA",36,311
"706","A_M1007YM04_1S1RNA",1,102
"707","A_M1007YM04_1S1RNA",2,102
"708","A_M1007YM04_1S1RNA",3,103
"709","A_M1007YM04_1S1RNA",4,104
"710","A_M1007YM04_1S1RNA",5,105
"711","A_M1007YM04_1S1RNA",6,106
"712","A_M1007YM04_1S1RNA",7,106
"713","A_M1007YM04_1S1RNA",8,202
"714","A_M1007YM04_1S1RNA",9,203
"715","A_M1007YM04_1S1RNA",10,203
"716","A_M1007YM04_1S1RNA",11,203
"717","A_M1007YM04_1S1RNA",12,203
"718","A_M1007YM04_1S1RNA",13,205
"719","A_M1007YM04_1S1RNA",14,205
"720","A_M1007YM04_1S1RNA",15,205
"721","A_M1007YM04_1S1RNA",16,206
"722","A_M1007YM04_1S1RNA",17,303
"723","A_M1007YM04_1S1RNA",18,304
"724","A_M1007YM04_1S1RNA",19,304
"725","A_M1007YM04_1S1RNA",20,304
"726","A_M1007YM04_1S1RNA",21,305
"727","A_M1007YM04_1S1RNA",22,306
"728","A_M1007YM04_1S1RNA",23,306
"729","A_M1007YM04_1S1RNA",24,308
"730","A_M1007YM04_1S1RNA",25,308
"731","A_M1007YM04_1S1RNA",26,311
"732","A_M1007YM04_1S1RNA",27,311
"733","A_M1007YM04_1S1RNA",28,311
"734","A_M1007YM04_1S1RNA",29,311
"735","A_M1007YM04_1S1RNA",30,311
"736","A_M1007YM04_1S1RNA",31,311
"737","A_M1007YM04_1S1RNA",32,311
"738","A_M1007YM04_1S1RNA",33,311
"739","A_M1007YM04_1S1RNA",34,311
"740","A_M1007YM04_1S1RNA",35,311
"741","A_M1007YM04_1S1RNA",36,311
"742","A_M1007YM04_2S2RNA",1,111
"743","A_M1007YM04_2S2RNA",2,111
"744","A_M1007YM04_2S2RNA",3,111
"745","A_M1007YM04_2S2RNA",4,102
"746","A_M1007YM04_2S2RNA",5,102
"747","A_M1007YM04_2S2RNA",6,105
"748","A_M1007YM04_2S2RNA",7,105
"749","A_M1007YM04_2S2RNA",8,106
"750","A_M1007YM04_2S2RNA",9,106
"751","A_M1007YM04_2S2RNA",10,202
"752","A_M1007YM04_2S2RNA",11,203
"753","A_M1007YM04_2S2RNA",12,203
"754","A_M1007YM04_2S2RNA",13,203
"755","A_M1007YM04_2S2RNA",14,204
"756","A_M1007YM04_2S2RNA",15,205
"757","A_M1007YM04_2S2RNA",16,205
"758","A_M1007YM04_2S2RNA",17,205
"759","A_M1007YM04_2S2RNA",18,206
"760","A_M1007YM04_2S2RNA",19,303
"761","A_M1007YM04_2S2RNA",20,304
"762","A_M1007YM04_2S2RNA",21,304
"763","A_M1007YM04_2S2RNA",22,304
"764","A_M1007YM04_2S2RNA",23,305
"765","A_M1007YM04_2S2RNA",24,306
"766","A_M1007YM04_2S2RNA",25,307
"767","A_M1007YM04_2S2RNA",26,308
"768","A_M1007YM04_2S2RNA",27,309
"769","A_M1007YM04_2S2RNA",28,311
"770","A_M1007YM04_2S2RNA",29,311
"771","A_M1007YM04_2S2RNA",30,311
"772","A_M1007YM04_2S2RNA",31,311
"773","A_M1007YM04_2S2RNA",32,311
"774","A_M1007YM04_2S2RNA",33,311
"775","A_M1007YM04_2S2RNA",34,311
"776","A_M1007YM04_2S2RNA",35,311
"777","A_M1007YM04_2S2RNA",36,311
"778","A_M1007YM04_2S2RNA",37,311
"779","A_M1007YM04_2S2RNA",38,311
"780","A_M1007YM04_3S3RNA",1,111
"781","A_M1007YM04_3S3RNA",2,111
"782","A_M1007YM04_3S3RNA",3,105
"783","A_M1007YM04_3S3RNA",4,102
"784","A_M1007YM04_3S3RNA",5,102
"785","A_M1007YM04_3S3RNA",6,103
"786","A_M1007YM04_3S3RNA",7,103
"787","A_M1007YM04_3S3RNA",8,106
"788","A_M1007YM04_3S3RNA",9,106
"789","A_M1007YM04_3S3RNA",10,202
"790","A_M1007YM04_3S3RNA",11,203
"791","A_M1007YM04_3S3RNA",12,203
"792","A_M1007YM04_3S3RNA",13,203
"793","A_M1007YM04_3S3RNA",14,204
"794","A_M1007YM04_3S3RNA",15,205
"795","A_M1007YM04_3S3RNA",16,205
"796","A_M1007YM04_3S3RNA",17,205
"797","A_M1007YM04_3S3RNA",18,301
"798","A_M1007YM04_3S3RNA",19,304
"799","A_M1007YM04_3S3RNA",20,304
"800","A_M1007YM04_3S3RNA",21,304
"801","A_M1007YM04_3S3RNA",22,305
"802","A_M1007YM04_3S3RNA",23,306
"803","A_M1007YM04_3S3RNA",24,306
"804","A_M1007YM04_3S3RNA",25,307
"805","A_M1007YM04_3S3RNA",26,311
"806","A_M1007YM04_3S3RNA",27,311
"807","A_M1007YM04_3S3RNA",28,311
"808","A_M1007YM04_3S3RNA",29,311
"809","A_M1007YM04_3S3RNA",30,311
"810","A_M1007YM04_3S3RNA",31,311
"811","A_M1007YM04_3S3RNA",32,311
"812","A_M1007YM04_3S3RNA",33,311
"813","A_M1007YM04_3S3RNA",34,311
"814","A_M1007YM04_3S3RNA",35,311
"815","A_M1007YM04_3S3RNA",36,311
"816","A_M1008YM04_1S1RNA",1,102
"817","A_M1008YM04_1S1RNA",2,102
"818","A_M1008YM04_1S1RNA",3,103
"819","A_M1008YM04_1S1RNA",4,103
"820","A_M1008YM04_1S1RNA",5,104
"821","A_M1008YM04_1S1RNA",6,104
"822","A_M1008YM04_1S1RNA",7,105
"823","A_M1008YM04_1S1RNA",8,106
"824","A_M1008YM04_1S1RNA",9,106
"825","A_M1008YM04_1S1RNA",10,202
"826","A_M1008YM04_1S1RNA",11,203
"827","A_M1008YM04_1S1RNA",12,203
"828","A_M1008YM04_1S1RNA",13,203
"829","A_M1008YM04_1S1RNA",14,203
"830","A_M1008YM04_1S1RNA",15,205
"831","A_M1008YM04_1S1RNA",16,205
"832","A_M1008YM04_1S1RNA",17,205
"833","A_M1008YM04_1S1RNA",18,206
"834","A_M1008YM04_1S1RNA",19,303
"835","A_M1008YM04_1S1RNA",20,304
"836","A_M1008YM04_1S1RNA",21,304
"837","A_M1008YM04_1S1RNA",22,304
"838","A_M1008YM04_1S1RNA",23,305
"839","A_M1008YM04_1S1RNA",24,306
"840","A_M1008YM04_1S1RNA",25,306
"841","A_M1008YM04_1S1RNA",26,307
"842","A_M1008YM04_1S1RNA",27,308
"843","A_M1008YM04_1S1RNA",28,308
"844","A_M1008YM04_1S1RNA",29,311
"845","A_M1008YM04_1S1RNA",30,311
"846","A_M1008YM04_1S1RNA",31,311
"847","A_M1008YM04_1S1RNA",32,311
"848","A_M1008YM04_1S1RNA",33,311
"849","A_M1008YM04_1S1RNA",34,311
"850","A_M1008YM04_1S1RNA",35,311
"851","A_M1008YM04_1S1RNA",36,311
"852","A_M1008YM04_1S1RNA",37,311
"853","A_M1008YM04_1S1RNA",38,311
"854","A_M1008YM04_1S1RNA",39,311
"855","A_M1008YM04_2S2RNA",1,106
"856","A_M1008YM04_2S2RNA",2,111
"857","A_M1008YM04_2S2RNA",3,111
"858","A_M1008YM04_2S2RNA",4,103
"859","A_M1008YM04_2S2RNA",5,102
"860","A_M1008YM04_2S2RNA",6,105
"861","A_M1008YM04_2S2RNA",7,105
"862","A_M1008YM04_2S2RNA",8,104
"863","A_M1008YM04_2S2RNA",9,106
"864","A_M1008YM04_2S2RNA",10,106
"865","A_M1008YM04_2S2RNA",11,201
"866","A_M1008YM04_2S2RNA",12,203
"867","A_M1008YM04_2S2RNA",13,203
"868","A_M1008YM04_2S2RNA",14,203
"869","A_M1008YM04_2S2RNA",15,203
"870","A_M1008YM04_2S2RNA",16,204
"871","A_M1008YM04_2S2RNA",17,205
"872","A_M1008YM04_2S2RNA",18,205
"873","A_M1008YM04_2S2RNA",19,205
"874","A_M1008YM04_2S2RNA",20,301
"875","A_M1008YM04_2S2RNA",21,304
"876","A_M1008YM04_2S2RNA",22,304
"877","A_M1008YM04_2S2RNA",23,304
"878","A_M1008YM04_2S2RNA",24,304
"879","A_M1008YM04_2S2RNA",25,305
"880","A_M1008YM04_2S2RNA",26,306
"881","A_M1008YM04_2S2RNA",27,306
"882","A_M1008YM04_2S2RNA",28,308
"883","A_M1008YM04_2S2RNA",29,308
"884","A_M1008YM04_2S2RNA",30,308
"885","A_M1008YM04_2S2RNA",31,311
"886","A_M1008YM04_2S2RNA",32,311
"887","A_M1008YM04_2S2RNA",33,311
"888","A_M1008YM04_2S2RNA",34,311
"889","A_M1008YM04_2S2RNA",35,311
"890","A_M1008YM04_2S2RNA",36,311
"891","A_M1008YM04_2S2RNA",37,311
"892","A_M1008YM04_2S2RNA",38,311
"893","A_M1008YM04_2S2RNA",39,311
"894","A_M1008YM04_2S2RNA",40,311
"895","A_M1008YM04_2S2RNA",41,311
"896","A_M1008YM04_3S3RNA",1,111
"897","A_M1008YM04_3S3RNA",2,111
"898","A_M1008YM04_3S3RNA",3,111
"899","A_M1008YM04_3S3RNA",4,102
"900","A_M1008YM04_3S3RNA",5,102
"901","A_M1008YM04_3S3RNA",6,102
"902","A_M1008YM04_3S3RNA",7,103
"903","A_M1008YM04_3S3RNA",8,103
"904","A_M1008YM04_3S3RNA",9,104
"905","A_M1008YM04_3S3RNA",10,106
"906","A_M1008YM04_3S3RNA",11,106
"907","A_M1008YM04_3S3RNA",12,201
"908","A_M1008YM04_3S3RNA",13,203
"909","A_M1008YM04_3S3RNA",14,203
"910","A_M1008YM04_3S3RNA",15,203
"911","A_M1008YM04_3S3RNA",16,203
"912","A_M1008YM04_3S3RNA",17,204
"913","A_M1008YM04_3S3RNA",18,205
"914","A_M1008YM04_3S3RNA",19,205
"915","A_M1008YM04_3S3RNA",20,205
"916","A_M1008YM04_3S3RNA",21,301
"917","A_M1008YM04_3S3RNA",22,304
"918","A_M1008YM04_3S3RNA",23,304
"919","A_M1008YM04_3S3RNA",24,304
"920","A_M1008YM04_3S3RNA",25,304
"921","A_M1008YM04_3S3RNA",26,306
"922","A_M1008YM04_3S3RNA",27,306
"923","A_M1008YM04_3S3RNA",28,306
"924","A_M1008YM04_3S3RNA",29,307
"925","A_M1008YM04_3S3RNA",30,311
"926","A_M1008YM04_3S3RNA",31,311
"927","A_M1008YM04_3S3RNA",32,311
"928","A_M1008YM04_3S3RNA",33,311
"929","A_M1008YM04_3S3RNA",34,311
"930","A_M1008YM04_3S3RNA",35,311
"931","A_M1008YM04_3S3RNA",36,311
"932","A_M1008YM04_3S3RNA",37,311
"933","A_M1008YM04_3S3RNA",38,311
"934","A_M1008YM04_3S3RNA",39,311
"935","A_M1008YM04_3S3RNA",40,311
"936","A_M1009YM05_1S2RNA",1,111
"937","A_M1009YM05_1S2RNA",2,111
"938","A_M1009YM05_1S2RNA",3,111
"939","A_M1009YM05_1S2RNA",4,102
"940","A_M1009YM05_1S2RNA",5,102
"941","A_M1009YM05_1S2RNA",6,105
"942","A_M1009YM05_1S2RNA",7,105
"943","A_M1009YM05_1S2RNA",8,104
"944","A_M1009YM05_1S2RNA",9,106
"945","A_M1009YM05_1S2RNA",10,106
"946","A_M1009YM05_1S2RNA",11,106
"947","A_M1009YM05_1S2RNA",12,202
"948","A_M1009YM05_1S2RNA",13,203
"949","A_M1009YM05_1S2RNA",14,203
"950","A_M1009YM05_1S2RNA",15,203
"951","A_M1009YM05_1S2RNA",16,203
"952","A_M1009YM05_1S2RNA",17,205
"953","A_M1009YM05_1S2RNA",18,205
"954","A_M1009YM05_1S2RNA",19,205
"955","A_M1009YM05_1S2RNA",20,205
"956","A_M1009YM05_1S2RNA",21,301
"957","A_M1009YM05_1S2RNA",22,304
"958","A_M1009YM05_1S2RNA",23,304
"959","A_M1009YM05_1S2RNA",24,304
"960","A_M1009YM05_1S2RNA",25,304
"961","A_M1009YM05_1S2RNA",26,305
"962","A_M1009YM05_1S2RNA",27,306
"963","A_M1009YM05_1S2RNA",28,306
"964","A_M1009YM05_1S2RNA",29,306
"965","A_M1009YM05_1S2RNA",30,308
"966","A_M1009YM05_1S2RNA",31,308
"967","A_M1009YM05_1S2RNA",32,311
"968","A_M1009YM05_1S2RNA",33,311
"969","A_M1009YM05_1S2RNA",34,311
"970","A_M1009YM05_1S2RNA",35,311
"971","A_M1009YM05_1S2RNA",36,311
"972","A_M1009YM05_1S2RNA",37,311
"973","A_M1009YM05_1S2RNA",38,311
"974","A_M1009YM05_1S2RNA",39,311
"975","A_M1009YM05_1S2RNA",40,311
"976","A_M1009YM05_1S2RNA",41,311
"977","A_M1009YM05_1S2RNA",42,311
"978","A_M1009YM05_2S3RNA",1,111
"979","A_M1009YM05_2S3RNA",2,111
"980","A_M1009YM05_2S3RNA",3,111
"981","A_M1009YM05_2S3RNA",4,105
"982","A_M1009YM05_2S3RNA",5,102
"983","A_M1009YM05_2S3RNA",6,102
"984","A_M1009YM05_2S3RNA",7,102
"985","A_M1009YM05_2S3RNA",8,103
"986","A_M1009YM05_2S3RNA",9,104
"987","A_M1009YM05_2S3RNA",10,106
"988","A_M1009YM05_2S3RNA",11,106
"989","A_M1009YM05_2S3RNA",12,106
"990","A_M1009YM05_2S3RNA",13,202
"991","A_M1009YM05_2S3RNA",14,203
"992","A_M1009YM05_2S3RNA",15,203
"993","A_M1009YM05_2S3RNA",16,203
"994","A_M1009YM05_2S3RNA",17,203
"995","A_M1009YM05_2S3RNA",18,204
"996","A_M1009YM05_2S3RNA",19,205
"997","A_M1009YM05_2S3RNA",20,205
"998","A_M1009YM05_2S3RNA",21,205
"999","A_M1009YM05_2S3RNA",22,206
"1000","A_M1009YM05_2S3RNA",23,303
"1001","A_M1009YM05_2S3RNA",24,304
"1002","A_M1009YM05_2S3RNA",25,304
"1003","A_M1009YM05_2S3RNA",26,304
"1004","A_M1009YM05_2S3RNA",27,304
"1005","A_M1009YM05_2S3RNA",28,305
"1006","A_M1009YM05_2S3RNA",29,306
"1007","A_M1009YM05_2S3RNA",30,306
"1008","A_M1009YM05_2S3RNA",31,306
"1009","A_M1009YM05_2S3RNA",32,307
"1010","A_M1009YM05_2S3RNA",33,307
"1011","A_M1009YM05_2S3RNA",34,311
"1012","A_M1009YM05_2S3RNA",35,311
"1013","A_M1009YM05_2S3RNA",36,311
"1014","A_M1009YM05_2S3RNA",37,311
"1015","A_M1009YM05_2S3RNA",38,311
"1016","A_M1009YM05_2S3RNA",39,311
"1017","A_M1009YM05_2S3RNA",40,311
"1018","A_M1009YM05_2S3RNA",41,311
"1019","A_M1009YM05_2S3RNA",42,311
"1020","A_M1009YM05_2S3RNA",43,311
"1021","A_M1009YM05_2S3RNA",44,311
"1022","A_M1009YM05_3S1RNA",1,102
"1023","A_M1009YM05_3S1RNA",2,102
"1024","A_M1009YM05_3S1RNA",3,103
"1025","A_M1009YM05_3S1RNA",4,103
"1026","A_M1009YM05_3S1RNA",5,104
"1027","A_M1009YM05_3S1RNA",6,105
"1028","A_M1009YM05_3S1RNA",7,106
"1029","A_M1009YM05_3S1RNA",8,106
"1030","A_M1009YM05_3S1RNA",9,106
"1031","A_M1009YM05_3S1RNA",10,202
"1032","A_M1009YM05_3S1RNA",11,203
"1033","A_M1009YM05_3S1RNA",12,203
"1034","A_M1009YM05_3S1RNA",13,203
"1035","A_M1009YM05_3S1RNA",14,204
"1036","A_M1009YM05_3S1RNA",15,205
"1037","A_M1009YM05_3S1RNA",16,205
"1038","A_M1009YM05_3S1RNA",17,205
"1039","A_M1009YM05_3S1RNA",18,301
"1040","A_M1009YM05_3S1RNA",19,304
"1041","A_M1009YM05_3S1RNA",20,304
"1042","A_M1009YM05_3S1RNA",21,304
"1043","A_M1009YM05_3S1RNA",22,304
"1044","A_M1009YM05_3S1RNA",23,305.5
"1045","A_M1009YM05_3S1RNA",24,306
"1046","A_M1009YM05_3S1RNA",25,306
"1047","A_M1009YM05_3S1RNA",26,308
"1048","A_M1009YM05_3S1RNA",27,308
"1049","A_M1009YM05_3S1RNA",28,311
"1050","A_M1009YM05_3S1RNA",29,311
"1051","A_M1009YM05_3S1RNA",30,311
"1052","A_M1009YM05_3S1RNA",31,311
"1053","A_M1009YM05_3S1RNA",32,311
"1054","A_M1009YM05_3S1RNA",33,311
"1055","A_M1009YM05_3S1RNA",34,311
"1056","A_M1009YM05_3S1RNA",35,311
"1057","A_M1009YM05_3S1RNA",36,311
"1058","A_M1009YM05_3S1RNA",37,311
"1059","A_M1009YM05_3S1RNA",38,311
"1060","A_M1011YM06_1S3RNA",1,101
"1061","A_M1011YM06_1S3RNA",2,111
"1062","A_M1011YM06_1S3RNA",3,111
"1063","A_M1011YM06_1S3RNA",4,105
"1064","A_M1011YM06_1S3RNA",5,102
"1065","A_M1011YM06_1S3RNA",6,102
"1066","A_M1011YM06_1S3RNA",7,103
"1067","A_M1011YM06_1S3RNA",8,103
"1068","A_M1011YM06_1S3RNA",9,104
"1069","A_M1011YM06_1S3RNA",10,106
"1070","A_M1011YM06_1S3RNA",11,106
"1071","A_M1011YM06_1S3RNA",12,201
"1072","A_M1011YM06_1S3RNA",13,203
"1073","A_M1011YM06_1S3RNA",14,203
"1074","A_M1011YM06_1S3RNA",15,203
"1075","A_M1011YM06_1S3RNA",16,203
"1076","A_M1011YM06_1S3RNA",17,204
"1077","A_M1011YM06_1S3RNA",18,205
"1078","A_M1011YM06_1S3RNA",19,205
"1079","A_M1011YM06_1S3RNA",20,205
"1080","A_M1011YM06_1S3RNA",21,206
"1081","A_M1011YM06_1S3RNA",22,303
"1082","A_M1011YM06_1S3RNA",23,304
"1083","A_M1011YM06_1S3RNA",24,304
"1084","A_M1011YM06_1S3RNA",25,304
"1085","A_M1011YM06_1S3RNA",26,306
"1086","A_M1011YM06_1S3RNA",27,306
"1087","A_M1011YM06_1S3RNA",28,306
"1088","A_M1011YM06_1S3RNA",29,307
"1089","A_M1011YM06_1S3RNA",30,307
"1090","A_M1011YM06_1S3RNA",31,311
"1091","A_M1011YM06_1S3RNA",32,311
"1092","A_M1011YM06_1S3RNA",33,311
"1093","A_M1011YM06_1S3RNA",34,311
"1094","A_M1011YM06_1S3RNA",35,311
"1095","A_M1011YM06_1S3RNA",36,311
"1096","A_M1011YM06_1S3RNA",37,311
"1097","A_M1011YM06_1S3RNA",38,311
"1098","A_M1011YM06_1S3RNA",39,311
"1099","A_M1011YM06_1S3RNA",40,311
"1100","A_M1011YM06_1S3RNA",41,311
"1101","A_M1011YM06_2S2RNA",1,111
"1102","A_M1011YM06_2S2RNA",2,111
"1103","A_M1011YM06_2S2RNA",3,111
"1104","A_M1011YM06_2S2RNA",4,102.5
"1105","A_M1011YM06_2S2RNA",5,102
"1106","A_M1011YM06_2S2RNA",6,105
"1107","A_M1011YM06_2S2RNA",7,105
"1108","A_M1011YM06_2S2RNA",8,104
"1109","A_M1011YM06_2S2RNA",9,106
"1110","A_M1011YM06_2S2RNA",10,106
"1111","A_M1011YM06_2S2RNA",11,202
"1112","A_M1011YM06_2S2RNA",12,203
"1113","A_M1011YM06_2S2RNA",13,203
"1114","A_M1011YM06_2S2RNA",14,203
"1115","A_M1011YM06_2S2RNA",15,203
"1116","A_M1011YM06_2S2RNA",16,205
"1117","A_M1011YM06_2S2RNA",17,205
"1118","A_M1011YM06_2S2RNA",18,205
"1119","A_M1011YM06_2S2RNA",19,206
"1120","A_M1011YM06_2S2RNA",20,301
"1121","A_M1011YM06_2S2RNA",21,304
"1122","A_M1011YM06_2S2RNA",22,304
"1123","A_M1011YM06_2S2RNA",23,304
"1124","A_M1011YM06_2S2RNA",24,304
"1125","A_M1011YM06_2S2RNA",25,306
"1126","A_M1011YM06_2S2RNA",26,306
"1127","A_M1011YM06_2S2RNA",27,306
"1128","A_M1011YM06_2S2RNA",28,308
"1129","A_M1011YM06_2S2RNA",29,308
"1130","A_M1011YM06_2S2RNA",30,311
"1131","A_M1011YM06_2S2RNA",31,311
"1132","A_M1011YM06_2S2RNA",32,311
"1133","A_M1011YM06_2S2RNA",33,311
"1134","A_M1011YM06_2S2RNA",34,311
"1135","A_M1011YM06_2S2RNA",35,311
"1136","A_M1011YM06_2S2RNA",36,311
"1137","A_M1011YM06_2S2RNA",37,311
"1138","A_M1011YM06_2S2RNA",38,311
"1139","A_M1011YM06_2S2RNA",39,311
"1140","A_M1011YM06_2S2RNA",40,311
"1141","A_M1011YM06_3S1RNA",1,101
"1142","A_M1011YM06_3S1RNA",2,102
"1143","A_M1011YM06_3S1RNA",3,103
"1144","A_M1011YM06_3S1RNA",4,103
"1145","A_M1011YM06_3S1RNA",5,104
"1146","A_M1011YM06_3S1RNA",6,104
"1147","A_M1011YM06_3S1RNA",7,106
"1148","A_M1011YM06_3S1RNA",8,106
"1149","A_M1011YM06_3S1RNA",9,106
"1150","A_M1011YM06_3S1RNA",10,202
"1151","A_M1011YM06_3S1RNA",11,203
"1152","A_M1011YM06_3S1RNA",12,203
"1153","A_M1011YM06_3S1RNA",13,203
"1154","A_M1011YM06_3S1RNA",14,203
"1155","A_M1011YM06_3S1RNA",15,205
"1156","A_M1011YM06_3S1RNA",16,205
"1157","A_M1011YM06_3S1RNA",17,205
"1158","A_M1011YM06_3S1RNA",18,206
"1159","A_M1011YM06_3S1RNA",19,302
"1160","A_M1011YM06_3S1RNA",20,304
"1161","A_M1011YM06_3S1RNA",21,304
"1162","A_M1011YM06_3S1RNA",22,304
"1163","A_M1011YM06_3S1RNA",23,305
"1164","A_M1011YM06_3S1RNA",24,306
"1165","A_M1011YM06_3S1RNA",25,306
"1166","A_M1011YM06_3S1RNA",26,306
"1167","A_M1011YM06_3S1RNA",27,308
"1168","A_M1011YM06_3S1RNA",28,308
"1169","A_M1011YM06_3S1RNA",29,311
"1170","A_M1011YM06_3S1RNA",30,311
"1171","A_M1011YM06_3S1RNA",31,311
"1172","A_M1011YM06_3S1RNA",32,311
"1173","A_M1011YM06_3S1RNA",33,311
"1174","A_M1011YM06_3S1RNA",34,311
"1175","A_M1011YM06_3S1RNA",35,311
"1176","A_M1011YM06_3S1RNA",36,311
"1177","A_M1011YM06_3S1RNA",37,311
"1178","A_M1011YM06_3S1RNA",38,311
"1179","A_M1011YM06_3S1RNA",39,311
"1180","A_M1012YM06_2S2RNA",1,111
"1181","A_M1012YM06_2S2RNA",2,111
"1182","A_M1012YM06_2S2RNA",3,111
"1183","A_M1012YM06_2S2RNA",4,102
"1184","A_M1012YM06_2S2RNA",5,102
"1185","A_M1012YM06_2S2RNA",6,105
"1186","A_M1012YM06_2S2RNA",7,105
"1187","A_M1012YM06_2S2RNA",8,106
"1188","A_M1012YM06_2S2RNA",9,106
"1189","A_M1012YM06_2S2RNA",10,106
"1190","A_M1012YM06_2S2RNA",11,202
"1191","A_M1012YM06_2S2RNA",12,203
"1192","A_M1012YM06_2S2RNA",13,203
"1193","A_M1012YM06_2S2RNA",14,203
"1194","A_M1012YM06_2S2RNA",15,204
"1195","A_M1012YM06_2S2RNA",16,205
"1196","A_M1012YM06_2S2RNA",17,205
"1197","A_M1012YM06_2S2RNA",18,205
"1198","A_M1012YM06_2S2RNA",19,301
"1199","A_M1012YM06_2S2RNA",20,304
"1200","A_M1012YM06_2S2RNA",21,304
"1201","A_M1012YM06_2S2RNA",22,304
"1202","A_M1012YM06_2S2RNA",23,304
"1203","A_M1012YM06_2S2RNA",24,306
"1204","A_M1012YM06_2S2RNA",25,306
